😀	grand sourire, large sourire, visage, visage avec large sourire
👩🏼‍🎨	artiste, artiste femme : peau modérément claire, femme, peau modérément claire, peintre
👩🏽‍🎨	artiste, artiste femme : peau légèrement mate, femme, peau légèrement mate, peintre
👩🏾‍🎨	artiste, artiste femme : peau modérément foncée, femme, peau modérément foncée, peintre
👩🏿‍🎨	artiste, artiste femme : peau foncée, femme, peau foncée, peintre
🧑🏻‍✈	pilote : peau claire
🧑🏼‍✈	avion, peau modérément claire, pilote, pilote : peau modérément claire
🧑🏽‍✈	pilote : peau légèrement mate
🧑🏾‍✈	avion, peau modérément foncée, pilote, pilote : peau modérément foncée
🧑🏿‍✈	pilote : peau foncée
👨🏻‍✈	pilote homme : peau claire
👨🏼‍✈	avion, homme, peau modérément claire, pilote, pilote homme : peau modérément claire
👨🏽‍✈	pilote homme : peau légèrement mate
👨🏾‍✈	avion, homme, peau modérément foncée, pilote, pilote homme : peau modérément foncée
👨🏿‍✈	pilote homme : peau foncée
👩🏻‍✈	pilote femme : peau claire
👩🏼‍✈	avion, femme, peau modérément claire, pilote, pilote femme : peau modérément claire
👩🏽‍✈	pilote femme : peau légèrement mate
👩🏾‍✈	avion, femme, peau modérément foncée, pilote, pilote femme : peau modérément foncée
👩🏿‍✈	pilote femme : peau foncée
🧑🏻‍🚀	astronaute : peau claire
🧑🏼‍🚀	astronaute, astronaute : peau modérément claire, fusée, peau modérément claire
🧑🏽‍🚀	astronaute : peau légèrement mate
🧑🏾‍🚀	astronaute, astronaute : peau modérément foncée, fusée, peau modérément foncée
🧑🏿‍🚀	astronaute : peau foncée
👨🏻‍🚀	astronaute homme : peau claire
👨🏼‍🚀	astronaute, astronaute homme : peau modérément claire, espace, fusée, homme, peau modérément claire
👨🏽‍🚀	astronaute homme : peau légèrement mate
👨🏾‍🚀	astronaute, astronaute homme : peau modérément foncée, espace, fusée, homme, peau modérément foncée
👨🏿‍🚀	astronaute homme : peau foncée
👩🏻‍🚀	astronaute femme : peau claire
👩🏼‍🚀	astronaute, astronaute femme : peau modérément claire, espace, femme, fusée, peau modérément claire
👩🏽‍🚀	astronaute femme : peau légèrement mate
👩🏾‍🚀	astronaute, astronaute femme : peau modérément foncée, espace, femme, fusée, peau modérément foncée
👩🏿‍🚀	astronaute femme : peau foncée
🧑‍🚒	camion de pompier, pompier
🧑🏻‍🚒	camion de pompier, peau claire, pompier, pompier : peau claire
🧑🏼‍🚒	camion de pompier, peau modérément claire, pompier, pompier : peau modérément claire
🧑🏽‍🚒	camion de pompier, peau légèrement mate, pompier, pompier : peau légèrement mate
🧑🏾‍🚒	camion de pompier, peau modérément foncée, pompier, pompier : peau modérément foncée
🧑🏿‍🚒	camion de pompier, peau foncée, pompier, pompier : peau foncée
👨🏻‍🚒	pompier homme : peau claire
👨🏼‍🚒	camion de pompiers, homme, peau modérément claire, pompier, pompier homme : peau modérément claire
👨🏽‍🚒	pompier homme : peau légèrement mate
👨🏾‍🚒	camion de pompiers, homme, peau modérément foncée, pompier, pompier homme : peau modérément foncée
👨🏿‍🚒	pompier homme : peau foncée
👩🏻‍🚒	pompier femme : peau claire
👩🏼‍🚒	camion de pompiers, femme, peau modérément claire, pompier, pompier femme : peau modérément claire
👩🏽‍🚒	pompier femme : peau légèrement mate
👩🏾‍🚒	camion de pompiers, femme, peau modérément foncée, pompier, pompier femme : peau modérément foncée
👩🏿‍🚒	pompier femme : peau foncée
👮	agent de la paix, flic, officier, police, policier
👮🏻	agent de la paix, flic, officier, peau claire, police, policier, policier : peau claire
👮🏼	agent de la paix, flic, officier, peau modérément claire, police, policier, policier : peau modérément claire
👮🏽	agent de la paix, flic, officier, peau légèrement mate, police, policier, policier : peau légèrement mate
👮🏾	agent de la paix, flic, officier, peau modérément foncée, police, policier, policier : peau modérément foncée
👮🏿	agent de la paix, flic, officier, peau foncée, police, policier, policier : peau foncée
👮‍♂	policier homme
👮🏻‍♂	policier homme : peau claire
👮🏼‍♂	flic, homme, officier, peau modérément claire, police, policier, policier homme : peau modérément claire
👮🏽‍♂	policier homme : peau légèrement mate
👮🏾‍♂	flic, homme, officier, peau modérément foncée, police, policier, policier homme : peau modérément foncée
👮🏿‍♂	policier homme : peau foncée
👮🏻‍♀	policière : peau claire
👮🏼‍♀	femme, flic, officier, peau modérément claire, police, policière, policière : peau modérément claire
👮🏽‍♀	policière : peau légèrement mate
👮🏾‍♀	femme, flic, officier, peau modérément foncée, police, policière, policière : peau modérément foncée
👮🏿‍♀	policière : peau foncée
🕵🏻	détective : peau claire
🕵🏼	détective, détective : peau modérément claire, enquêteur, espion, peau modérément claire
🕵🏽	détective : peau légèrement mate
🕵🏾	détective, détective : peau modérément foncée, enquêteur, espion, peau modérément foncée
🕵🏿	détective : peau foncée
🕵🏻‍♂	détective homme : peau claire
🕵🏼‍♂	détective, détective homme : peau modérément claire, enquêteur, espion, homme, peau modérément claire
🕵🏽‍♂	détective homme : peau légèrement mate
🕵🏾‍♂	détective, détective homme : peau modérément foncée, enquêteur, espion, homme, peau modérément foncée
🕵🏿‍♂	détective homme : peau foncée
🕵‍♀	détective, enquêteuse, enquêtrice, espionne, femme
🕵🏻‍♀	détective, détective femme : peau claire, enquêteuse, enquêtrice, espionne, femme, peau claire
🕵🏼‍♀	détective, détective femme : peau modérément claire, enquêteuse, enquêtrice, espionne, femme, peau modérément claire
🕵🏽‍♀	détective, détective femme : peau légèrement mate, enquêteuse, enquêtrice, espionne, femme, peau légèrement mate
🕵🏾‍♀	détective, détective femme : peau modérément foncée, enquêteuse, enquêtrice, espionne, femme, peau modérément foncée
🕵🏿‍♀	détective, détective femme : peau foncée, enquêteuse, enquêtrice, espionne, femme, peau foncée
💂🏻	garde : peau claire
💂🏼	garde, garde : peau modérément claire, peau modérément claire
💂🏽	garde : peau légèrement mate
💂🏾	garde, garde : peau modérément foncée, peau modérément foncée
💂🏿	garde : peau foncée
💂🏻‍♂	garde homme : peau claire
💂🏼‍♂	garde, garde homme : peau modérément claire, homme, peau modérément claire
💂🏽‍♂	garde homme : peau légèrement mate
💂🏾‍♂	garde, garde homme : peau modérément foncée, homme, peau modérément foncée
💂🏿‍♂	garde homme : peau foncée
💂🏻‍♀	garde femme : peau claire
💂🏼‍♀	femme, garde, garde femme : peau modérément claire, peau modérément claire
💂🏽‍♀	garde femme : peau légèrement mate
💂🏾‍♀	femme, garde, garde femme : peau modérément foncée, peau modérément foncée
💂🏿‍♀	garde femme : peau foncée
👷🏻	personnel du bâtiment : peau claire
👷🏼	bâtiment, casque, ouvrier, peau modérément claire, personnel du bâtiment, personnel du bâtiment : peau modérément claire
👷🏽	personnel du bâtiment : peau légèrement mate
👷🏾	bâtiment, casque, ouvrier, peau modérément foncée, personnel du bâtiment, personnel du bâtiment : peau modérément foncée
👷🏿	personnel du bâtiment : peau foncée
👷🏻‍♂	ouvrier du bâtiment : peau claire
👷🏼‍♂	bâtiment, homme, ouvrier, ouvrier du bâtiment, ouvrier du bâtiment : peau modérément claire, peau modérément claire
👷🏽‍♂	ouvrier du bâtiment : peau légèrement mate
👷🏾‍♂	bâtiment, homme, ouvrier, ouvrier du bâtiment, ouvrier du bâtiment : peau modérément foncée, peau modérément foncée
👷🏿‍♂	ouvrier du bâtiment : peau foncée
👷🏻‍♀	ouvrière du bâtiment : peau claire
👷🏼‍♀	bâtiment, femme, ouvrière, ouvrière du bâtiment, ouvrière du bâtiment : peau modérément claire, peau modérément claire
👷🏽‍♀	ouvrière du bâtiment : peau légèrement mate
👷🏾‍♀	bâtiment, femme, ouvrière, ouvrière du bâtiment, ouvrière du bâtiment : peau modérément foncée, peau modérément foncée
👷🏿‍♀	ouvrière du bâtiment : peau foncée
🤴🏻	prince : peau claire
🤴🏼	peau modérément claire, prince, prince : peau modérément claire
🤴🏽	prince : peau légèrement mate
🤴🏾	peau modérément foncée, prince, prince : peau modérément foncée
🤴🏿	prince : peau foncée
👸	conte de fées, fantastique, princesse
👸🏻	conte de fées, fantastique, peau claire, princesse, princesse : peau claire
👸🏼	conte de fées, fantastique, peau modérément claire, princesse, princesse : peau modérément claire
👸🏽	conte de fées, fantastique, peau légèrement mate, princesse, princesse : peau légèrement mate
👸🏾	conte de fées, fantastique, peau modérément foncée, princesse, princesse : peau modérément foncée
👸🏿	conte de fées, fantastique, peau foncée, princesse, princesse : peau foncée
👳🏻	personne en turban : peau claire
👳🏼	peau modérément claire, personne en turban, personne en turban : peau modérément claire, turban
👳🏽	personne en turban : peau légèrement mate
👳🏾	peau modérément foncée, personne en turban, personne en turban : peau modérément foncée, turban
👳🏿	personne en turban : peau foncée
👳🏻‍♂	homme en turban : peau claire
👳🏼‍♂	homme, homme en turban, homme en turban : peau modérément claire, peau modérément claire, turban
👳🏽‍♂	homme en turban : peau légèrement mate
👳🏾‍♂	homme, homme en turban, homme en turban : peau modérément foncée, peau modérément foncée, turban
👳🏿‍♂	homme en turban : peau foncée
👳🏻‍♀	femme en turban : peau claire
👳🏼‍♀	femme, femme en turban, femme en turban : peau modérément claire, peau modérément claire, turban
👳🏽‍♀	femme en turban : peau légèrement mate
👳🏾‍♀	femme, femme en turban, femme en turban : peau modérément foncée, peau modérément foncée, turban
👳🏿‍♀	femme en turban : peau foncée
👲	calotte chinoise, chapeau, gua pi mao, homme, homme coiffé d’une calotte chinoise
👲🏻	calotte chinoise, chapeau, gua pi mao, homme, homme coiffé d’une calotte chinoise, homme coiffé d’une calotte chinoise : peau claire, peau claire
👲🏼	calotte chinoise, chapeau, gua pi mao, homme, homme coiffé d’une calotte chinoise, homme coiffé d’une calotte chinoise : peau modérément claire, peau modérément claire
👲🏽	calotte chinoise, chapeau, gua pi mao, homme, homme coiffé d’une calotte chinoise, homme coiffé d’une calotte chinoise : peau légèrement mate, peau légèrement mate
👲🏾	calotte chinoise, chapeau, gua pi mao, homme, homme coiffé d’une calotte chinoise, homme coiffé d’une calotte chinoise : peau modérément foncée, peau modérément foncée
